1 	 0
2 	 0
3 	 0
4 	 1
5 	 0
6 	 0
7 	 0
8 	 0
9 	 0
10 	 0
11 	 0
12 	 1
13 	 24
14 	 2
15 	 2
16 	 3
17 	 6
18 	 6
19 	 5
20 	 6
21 	 10
22 	 14
23 	 20
24 	 20
25 	 19
26 	 27
27 	 51
28 	 41
29 	 29
30 	 42
31 	 38
32 	 90
33 	 47
34 	 77
35 	 91
36 	 75
37 	 99
38 	 126
39 	 121
40 	 118
41 	 102
42 	 169
43 	 160
44 	 131
45 	 302
46 	 325
47 	 264
48 	 327
49 	 290
50 	 361
