1 -0.176701001589094
0.5 -0.857021532280149
0.25 -0.524106958845144
0.125 -0.497501196653235
0.0625 -0.49356098994663
0.03125 -0.492746489102219
0.015625 -0.492465969253432
0.0078125 -0.492318531646167
0.00390625 -0.492228251278509
0.001953125 -0.492186977010063
0.0009765625 -0.492170707216232
0.00048828125 -0.492163830658096
0.000244140625 -0.492160750131543
0.0001220703125 -0.492159306760791
6.103515625E-05 -0.492158610395209
3.0517578125E-05 -0.492158268691201
1.52587890625E-05 -0.49215809947824
7.62939453125E-06 -0.492158015284038
3.814697265625E-06 -0.492157973290295
1.9073486328125E-06 -0.492157952319327


1 2.3716837714212
1.5 0.450293892857118
2 -0.113975762316912
2.5 -0.323023924968776
3 -0.413028557394252
3.5 -0.454379205643242
4 -0.473965845976217
4.5 -0.483191176802131
5 -0.487816131325487
5.5 -0.49021655091263
6 -0.491286894369442
6.5 -0.491795636393461
7 -0.492041001069621
7.5 -0.492137437047534
8 -0.492176217279732
8.5 -0.49219305718222
9 -0.492176987890089
9.5 -0.492172377965478
10 -0.492171059779182


0.001 -0.492215388455536
0.0011 -0.492208455363125
0.00121 -0.49220451846647
0.001331 -0.492203726775199
0.0014641 -0.492204826055507
0.00161051 -0.492182581111005
0.001771561 -0.492195646620278
0.0019487171 -0.492171508108611
0.00214358881 -0.492190140936686
0.002357947691 -0.492167351207049
0.0025937424601 -0.492184134256313
0.00285311670611 -0.49216729924386
0.003138428376721 -0.492188529271745
0.0034522712143931 -0.492168261349769
0.00379749833583241 -0.492197231689864
0.00417724816941566 -0.492181613169519
0.00459497298635722 -0.492193288422553
0.00505447028499294 -0.492207216388311
0.00555991731349224 -0.492186725545261
0.00611590904484146 -0.492212164744607
0.00672749994932561 -0.492226423001439
0.00740024994425817 -0.492204103426648
0.00814027493868399 -0.492214884558616
0.00895430243255239 -0.492250296205474
0.00984973267580763 -0.492245140814988
0.0108347059433884 -0.492204938268295
0.0119181765377272 -0.492248774302503
0.0131099941915 -0.492285954190814
0.01442099361065 -0.492278500453361
0.015863092971715 -0.492218966653098
0.0174494022688864 -0.492236457985001
0.0191943424957751 -0.492276197643046
0.0211137767453526 -0.492307728449987
0.0232251544198879 -0.492279014122231
0.0255476698618767 -0.492203582508853
0.0281024368480643 -0.492198331516817
0.0309126805328708 -0.492230003387517
0.0340039485861578 -0.492243509193196
0.0374043434447736 -0.492255768102823
0.041144777789251 -0.492261310336081
0.0452592555681761 -0.492262128830986
0.0497851811249937 -0.492227887745685
0.0547636992374931 -0.492225025615255
0.0602400691612424 -0.49222502561452
0.0662640760773667 -0.492225025614205
0.0728904836851033 -0.492225025614147
0.0801795320536137 -0.4922250256139
0.088197485258975 -0.492225025614316
0.0970172337848726 -0.492225025615642


0.001 -0.492162903915348
0.0012 -0.492174097746302
0.00144 -0.49215014550262
0.001728 -0.492167677432919
0.0020736 -0.492136179122158
0.00248832 -0.49214238381486
0.002985984 -0.492123668347213
0.0035831808 -0.492120109489115
0.00429981696 -0.492114896224734
0.005159780352 -0.492100618726945
0.0061917364224 -0.492112334749905
0.00743008370688 -0.49208441445013
0.008916100448256 -0.492087012702798
0.0106993205379072 -0.492074393389656
0.0128391846454886 -0.492064782159415
0.0154070215745864 -0.492061962347717
0.0184884258895036 -0.492063679786279
0.0221861110674044 -0.492066836763906
0.0266233332808852 -0.492036531692049
0.0319479999370623 -0.492056591747608
0.0383375999244747 -0.492065103937087
0.0460051199093697 -0.492055814326102
0.0552061438912436 -0.492020189702165
0.0662473726694923 -0.492039733212144
0.0794968472033908 -0.492026958428269
0.0953962166440689 -0.492030787829373
