1 124.031082420482 114.468545885187
2 105.20787761369 95.9851152423964
3 89.2958081873633 80.4128199800722
4 75.8400386026896 67.2968245594004
6 54.8222711786957 46.9586054634106
9 33.8855681714121 27.041224948133
10 28.9082866558568 22.4037175965798
13 18.0144191889112 12.5291726216402
15 13.1599104572873 8.35421221802035
