-3	-0.999978632326396
-2.99	-0.999977209373269
-2.98	-0.999975696446114
-2.97	-0.999974088187215
-2.96	-0.999972378941845
-2.95	-0.999970562743199
-2.94	-0.999968633296649
-2.93	-0.999966583963296
-2.92	-0.999964407742793
-2.91	-0.999962097255406
-2.9	-0.999959644723288
-2.89	-0.999957041950945
-2.88	-0.999954280304853
-2.87	-0.999951350692202
-2.86	-0.999948243538741
-2.85	-0.99994494876568
-2.84	-0.99994145576563
-2.83	-0.999937753377546
-2.82	-0.999933829860628
-2.81	-0.999929672867165
-2.8	-0.99992526941427
-2.79	-0.999920605854482
-2.78	-0.999915667845194
-2.77	-0.999910440316875
-2.76000000000001	-0.999904907440039
-2.75000000000001	-0.99989905259094
-2.74000000000001	-0.999892858315938
-2.73000000000001	-0.999886306294505
-2.72000000000001	-0.999879377300841
-2.71000000000001	-0.999872051164035
-2.70000000000001	-0.999864306726765
-2.69000000000001	-0.999856121802464
-2.68000000000001	-0.999847473130941
-2.67000000000001	-0.999838336332388
-2.66000000000001	-0.999828685859756
-2.65000000000001	-0.999818494949444
-2.64000000000001	-0.999807735570266
-2.63000000000001	-0.999796378370654
-2.62000000000001	-0.999784392624049
-2.61000000000001	-0.999771746172454
-2.60000000000001	-0.999758405368091
-2.59000000000001	-0.999744335013128
-2.58000000000001	-0.999729498297445
-2.57000000000001	-0.999713856734378
-2.56000000000001	-0.99969737009442
-2.55000000000001	-0.99967999633683
-2.54000000000001	-0.999661691539121
-2.53000000000001	-0.999642409824368
-2.52000000000001	-0.999622103286331
-2.51000000000001	-0.999600721912326
-2.50000000000001	-0.999578213503831
-2.49000000000001	-0.99955452359478
-2.48000000000001	-0.999529595367524
-2.47000000000001	-0.999503369566412
-2.46000000000001	-0.999475784408983
-2.45000000000001	-0.999446775494725
-2.44000000000001	-0.999416275711381
-2.43000000000001	-0.999384215138778
-2.42000000000001	-0.999350520950161
-2.41000000000001	-0.999315117311005
-2.40000000000001	-0.999277925275291
-2.39000000000001	-0.99927288856926
-2.38000000000001	-0.99923467338522
-2.37000000000001	-0.999194601784717
-2.36000000000001	-0.999152592016735
-2.35000000000001	-0.999108559171558
-2.34000000000001	-0.999062415080486
-2.33000000000001	-0.999014068213391
-2.32000000000001	-0.998963423574095
-2.31000000000001	-0.998910382593598
-2.30000000000001	-0.99885484302113
-2.29000000000002	-0.998796698813064
-2.28000000000002	-0.998735840019684
-2.27000000000002	-0.998672152669825
-2.26000000000002	-0.998605518653408
-2.25000000000002	-0.998535815601888
-2.24000000000002	-0.998462916766631
-2.23000000000002	-0.998386690895261
-2.22000000000002	-0.998307002106003
-2.21000000000002	-0.998223709760053
-2.20000000000002	-0.998136668332022
-2.19000000000002	-0.998045727278487
-2.18000000000002	-0.997950730904708
-2.17000000000002	-0.997851518229559
-2.16000000000002	-0.99774792284872
-2.15000000000002	-0.997639772796208
-2.14000000000002	-0.997526890404293
-2.13000000000002	-0.997409092161888
-2.12000000000002	-0.997286188571472
-2.11000000000002	-0.997157984004637
-2.10000000000002	-0.997024276556336
-2.09000000000002	-0.996884857897934
-2.08000000000002	-0.996739513129137
-2.07000000000002	-0.996588020628923
